feature_direct_distance,feature_full_road_diversity,feature_max_angle,feature_max_pivot_off,feature_mean_angle,feature_mean_pivot_off,feature_mean_road_diversity,feature_median_angle,feature_median_pivot_off,feature_min_angle,feature_min_pivot_off,feature_num_r_turns,feature_num_straights,feature_road_distance,algo_safety,feature_std_angle,feature_std_pivot_off,feature_total_angle,Instances
148.3674455,46.33135269,24.3006676,85.74106789,2.718157724,29.16824445,3.563950207,3.204999418,33.47771186,-10.26734927,0,3,6,190.6257816,1,9.684826698,31.6366102,35.33605041,C:\Users\Documents\SDC-Scissors\tests\00338_test.json
24.19589357,676.0101066,10.93750955,156.8834533,-50.7000003,63.19995927,169.0025266,-35.58003208,35.87491202,-142.5774466,24.16655973,3,0,130.7327463,1,68.94261662,62.84351905,-202.8000012,C:\Users\Documents\SDC-Scissors\tests\00337_test.json
19.58231832,401.4141755,-19.03727717,99.90730708,-52.7655168,45.35969534,100.3535439,-29.47478111,30.61971235,-133.0752278,20.29204956,4,0,130.9170159,1,53.80250422,37.12924496,-211.0620672,C:\Users\Documents\SDC-Scissors\tests\00336_test.json
46.34307023,350.3036323,334.6478577,74.41971498,18.32984103,38.2608532,31.84578476,0,40.79015653,-85.66140446,0,5,1,191.0123221,1,109.5724206,23.19045814,201.6282513,C:\Users\Documents\SDC-Scissors\tests\00335_test.json
60.16867828,416.5542278,358.7658722,85.79986095,56.87933475,22.96349973,46.28380309,-2.623654915,1.486080663,-65.79279117,0,4,3,230.64662,1,172.1740815,30.82456603,511.9140127,C:\Users\Documents\SDC-Scissors\tests\00334_test.json
26.12032091,419.5689968,304.8948874,119.3171671,15.54028997,42.77069967,52.4461246,-9.989657302,34.93306484,-87.52054616,0,6,1,180.8845826,0,120.3892364,38.2099549,124.3223198,C:\Users\Documents\SDC-Scissors\tests\00333_test.json
154.6402285,84.79532202,4.593189978,196.4434129,-8.337582634,33.45498486,7.066276835,-4.341186143,0,-42.1753932,0,5,7,200.4653745,1,14.00296718,57.71596986,-100.0509916,C:\Users\Documents\SDC-Scissors\tests\00332_test.json
122.0527919,23.41856033,-0.260760934,90.7455562,-7.767131864,29.06867683,2.602062259,-9.288219189,33.05850995,-14.58378319,0,5,4,140.2409106,1,5.653273877,31.95951579,-69.90418678,C:\Users\Documents\SDC-Scissors\tests\00331_test.json
105.7804116,283.1555448,89.38690796,116.5181173,0.942603988,52.57036274,31.4617272,-5.680147981,53.15464023,-43.60839253,0,5,1,190.6762,1,38.45635313,34.37737521,8.483435889,C:\Users\Documents\SDC-Scissors\tests\00330_test.json
173.4852591,52.4844591,7.02768057,176.3119268,-4.007589809,39.85207702,5.831606566,0.304148731,0,-25.71043953,0,3,5,180.2146494,0,11.3265992,59.32947761,-36.06830828,C:\Users\Documents\SDC-Scissors\tests\00329_test.json
144.6718421,94.27093083,25.93397057,89.67257302,2.17178425,62.9315178,11.78386635,-0.383947338,56.83213533,-26.43959766,37.12479982,4,0,150.3389791,0,18.51517916,19.31285494,17.374274,C:\Users\Documents\SDC-Scissors\tests\00328_test.json
144.7505449,75.89802565,22.40409303,77.07917117,1.550084518,45.58994871,8.433113961,1.780906505,58.01528898,-21.16551346,0,4,2,160.4136767,1,16.01247984,30.7381321,13.95076066,C:\Users\Documents\SDC-Scissors\tests\00327_test.json
38.16937219,161.8379944,75.35748654,94.98496121,-13.68514655,37.84435772,17.98199938,17.76412297,36.10507702,-338.8764492,1.634248298,1,0,161.0960359,0,123.6389993,25.5929564,-123.166319,C:\Users\Documents\SDC-Scissors\tests\00326_test.json
97.54883523,110.056095,30.63563836,80.47184426,-28.72577515,34.72533662,7.861149642,-5.207133416,38.01116447,-351.9030711,0,7,3,191.0746015,1,95.45053395,27.44866729,-402.1608521,C:\Users\Documents\SDC-Scissors\tests\00325_test.json
80.32962835,330.5111841,32.57704948,95.54650249,-10.78578601,42.31992588,30.04647128,-0.42202233,44.48408589,-97.26942171,0,5,3,210.7724981,1,33.17350619,34.22355432,-118.6436461,C:\Users\Documents\SDC-Scissors\tests\00324_test.json
103.9722235,1140.498,101.0793808,85.00623604,-0.659197052,39.03884946,162.9282858,4.709556339,38.6394966,-67.88070477,0,3,1,220.9930995,1,54.50246561,26.02345893,-4.614379367,C:\Users\Documents\SDC-Scissors\tests\00323_test.json
120.006138,73.74404535,32.08898926,101.3491348,-31.56604309,45.91798212,6.704004122,1.604173397,39.45322376,-358.0315946,0,4,2,170.5028423,1,109.4909377,36.14268463,-347.226474,C:\Users\Documents\SDC-Scissors\tests\00322_test.json
152.8042824,181.9541859,31.15222295,226.8672869,-34.13302789,80.63813522,20.21713177,2.36838185,52.81258138,-307.9633923,0,4,1,210.6115955,0,104.500379,83.13574802,-307.197251,C:\Users\Documents\SDC-Scissors\tests\00321_test.json
97.2067353,70.44879606,19.18356022,147.1370566,-6.489059161,38.77858442,5.870733005,-5.280541568,42.35845881,-50.19693224,0,6,4,170.6675943,1,17.28922358,41.49113144,-77.86870993,C:\Users\Documents\SDC-Scissors\tests\00320_test.json
127.4257918,258.7860545,69.83766529,85.13354588,9.214111607,50.97922151,51.75721091,14.41822049,54.08146714,-39.00970321,22.24462442,2,0,150.6310658,1,43.38527264,23.83055689,46.07055804,C:\Users\Documents\SDC-Scissors\tests\00319_test.json
120.6903681,64.80451881,48.55449366,68.92139741,-30.68803671,26.95429362,7.20050209,2.401942179,26.51832777,-345.2615417,0,2,3,140.453125,1,119.2926375,28.6261944,-276.1923304,C:\Users\Documents\SDC-Scissors\tests\00318_test.json
86.65541132,167.2663814,65.74801966,66.03616529,-20.19988699,24.39860185,13.93886511,2.383216483,27.61075048,-346.1310392,0,3,4,171.0283501,1,105.641386,24.0280831,-242.3986438,C:\Users\Documents\SDC-Scissors\tests\00317_test.json
104.4924688,455.0148106,26.78870091,77.33348967,-52.15868641,35.27639531,56.87685133,-6.595647465,33.53953485,-313.9015657,0,4,2,180.7871631,1,114.0419084,32.8688627,-417.2694913,C:\Users\Documents\SDC-Scissors\tests\00316_test.json
54.12718454,132.3541698,49.35500066,208.0585323,-18.06685716,60.88781059,11.02951415,8.441991987,41.07893935,-358.0305244,0,2,2,220.722169,0,108.4053396,69.8082326,-216.8022859,C:\Users\Documents\SDC-Scissors\tests\00315_test.json
145.8731235,80.41613665,10.71720195,118.8336068,-7.188660037,35.28554852,6.185856666,-2.815620852,33.40613838,-48.77433919,0,6,4,180.8701214,1,17.82695072,34.10155823,-93.45258049,C:\Users\Documents\SDC-Scissors\tests\00314_test.json
126.9524376,77.59797347,36.58879914,73.58895761,-29.82231472,28.51948583,5.969074882,-0.959660547,31.70266081,-354.0600473,0,6,4,170.7479665,1,99.09065688,26.8151288,-387.6900914,C:\Users\Documents\SDC-Scissors\tests\00313_test.json
87.74738895,75.70263084,6.17095939,88.60892328,-9.337049641,51.95090691,5.407330774,-6.939759459,57.9067625,-45.23983321,0,10,2,200.7865784,1,12.70063234,28.85463468,-130.718695,C:\Users\Documents\SDC-Scissors\tests\00312_test.json
113.7183297,171.8317023,47.42503056,116.9808659,-7.543555781,48.98785895,24.54738604,-9.343808018,45.04571354,-45.60183378,0,4,1,160.6111463,1,31.30147433,36.12721669,-52.80489046,C:\Users\Documents\SDC-Scissors\tests\00311_test.json
116.2556821,98.50779178,15.20238238,79.86442802,-6.539488956,48.63670693,10.9453102,-6.074363059,42.63093253,-50.54542847,0,5,1,130.4403937,1,19.32164055,25.47473816,-58.85540061,C:\Users\Documents\SDC-Scissors\tests\00310_test.json
94.75865134,23.03224054,16.59154722,227.4529281,3.295281374,62.41105297,2.093840049,5.41964003,56.76350067,-15.15788396,0,2,2,130.3287131,0,9.067618086,61.42998712,36.24809512,C:\Users\Documents\SDC-Scissors\tests\00309_test.json
129.2486694,128.8884309,15.24777383,87.18983313,-8.321668269,46.33556742,11.71713008,-6.212109834,40.24813725,-42.50450343,0,6,1,191.0318861,1,20.63783083,25.28604489,-91.53835096,C:\Users\Documents\SDC-Scissors\tests\00308_test.json
163.1898148,41.07840314,14.71537372,161.0819856,-0.364670576,42.20589971,3.734400286,0,0,-12.82282669,0,3,6,180.2516418,1,8.188400966,57.25661541,-4.011376332,C:\Users\Documents\SDC-Scissors\tests\00307_test.json
90.24838837,100.5187322,40.44009704,66.1384362,10.06082619,28.71784072,11.16874803,14.13336759,33.24650065,-25.22123116,0,2,2,150.816258,1,21.90389687,20.43164561,90.54743571,C:\Users\Documents\SDC-Scissors\tests\00306_test.json
43.77404979,136.7815972,30.76749499,199.7689397,-12.1486414,62.80870395,17.09769965,-13.02021908,47.44940457,-51.53350826,28.57208079,6,0,160.6154716,1,24.28592809,56.18933909,-97.18913121,C:\Users\Documents\SDC-Scissors\tests\00305_test.json
96.52329021,106.6761378,17.70715729,104.4953623,-7.768466834,43.81467223,11.85290419,-0.257584736,35.22729094,-51.21566333,0,3,2,160.5166072,1,23.51731445,34.93337396,-69.91620151,C:\Users\Documents\SDC-Scissors\tests\00304_test.json
33.44369494,366.3714036,19.73656999,63.13815757,-26.95396509,35.97415982,40.70793373,-10.4645088,33.41014048,-105.3079919,0,7,1,181.2430629,1,39.00003827,20.15456664,-242.5856858,C:\Users\Documents\SDC-Scissors\tests\00303_test.json
92.61543876,191.8674178,341.4253044,55.92646338,3.630302462,25.8308887,21.31860198,-8.047584226,35.00784709,-251.2478685,0,5,2,130.9213821,1,150.4837434,23.40773714,32.67272216,C:\Users\Documents\SDC-Scissors\tests\00302_test.json
48.29247307,351.8152946,129.6786003,258.5585407,-19.9205445,57.52291577,43.97691183,8.999307015,36.58962382,-338.8387774,0,1,1,170.9578992,0,135.7117056,83.74612845,-159.364356,C:\Users\Documents\SDC-Scissors\tests\00301_test.json
61.78999208,123.2705814,20.33851478,203.6532039,-9.530520363,50.26366712,13.69673127,-6.440436052,34.28101379,-52.50394861,0,5,2,190.7657198,1,23.08133386,61.44054597,-85.77468327,C:\Users\Documents\SDC-Scissors\tests\00300_test.json
132.3092171,271.1276914,40.84455184,65.45071128,-4.580057763,22.63713822,33.89096142,-0.302809648,11.78142045,-87.8502662,0,2,4,180.640235,1,37.21852655,26.78536633,-36.64046211,C:\Users\Documents\SDC-Scissors\tests\00299_test.json
62.32694012,51.57775167,27.44600011,56.86430483,-34.12625034,20.84494373,6.447218959,5.126964715,13.94002063,-339.5796261,0,1,3,140.5318732,0,123.8405983,23.5829394,-273.0100027,C:\Users\Documents\SDC-Scissors\tests\00298_test.json
64.78527726,444.1589556,-17.16827686,216.241918,-71.08284776,87.19243625,148.0529852,-48.22618412,26.7760456,-147.8540823,18.55934513,3,0,140.8604852,1,68.27529011,111.8356164,-213.2485433,C:\Users\Documents\SDC-Scissors\tests\00297_test.json
145.1374198,184.6005361,73.65922492,231.6352537,-22.97063065,38.3086183,15.38337801,1.491770122,0.62637066,-348.5726451,0,3,6,190.5322038,0,104.8967334,67.92655605,-275.6475678,C:\Users\Documents\SDC-Scissors\tests\00296_test.json
102.7169773,295.4801783,60.15799923,124.4862768,16.20760188,44.19629244,26.86183439,10.51060008,43.95586332,-0.844625564,0,0,3,230.7610248,0,20.88469015,39.20218687,178.2836206,C:\Users\Documents\SDC-Scissors\tests\00295_test.json
157.9564428,90.78868036,32.25998688,137.2299577,5.004209878,37.45603804,10.08763115,4.13764847,36.30634911,-20.7335484,0,2,4,170.3477679,1,16.48532862,45.45486027,45.0378889,C:\Users\Documents\SDC-Scissors\tests\00294_test.json
53.33278645,63.88520324,17.77710033,164.0360212,4.971023137,45.56157635,4.914246403,10.49970637,42.08485843,-16.37924911,0,2,4,220.8522585,0,10.8054485,47.49786956,64.62330079,C:\Users\Documents\SDC-Scissors\tests\00293_test.json
70.18635109,532.7666677,11.80442088,78.96044114,-27.44000729,32.04648133,76.10952396,-6.994122954,35.39304497,-93.62147242,0,4,2,160.6456789,1,38.46338967,27.6848652,-192.080051,C:\Users\Documents\SDC-Scissors\tests\00292_test.json
74.45108019,997.4781801,221.4827443,209.5954204,11.40687399,90.81612818,166.2463634,-10.36035209,44.09667277,-79.48609197,13.1466858,5,0,230.9965015,1,106.6991353,88.65654601,68.44124396,C:\Users\Documents\SDC-Scissors\tests\00291_test.json
131.2277933,149.8158865,13.28345371,119.3689408,-7.007488803,38.12292524,13.61962605,-2.786702421,23.66240222,-67.0118557,0,3,5,230.6192481,1,22.72089376,44.3578991,-77.08237684,C:\Users\Documents\SDC-Scissors\tests\00290_test.json
104.8323027,42.06583514,15.36775674,154.3218008,0.036408358,34.45097172,2.804389009,0.029351623,31.86000181,-15.89150751,0,4,7,220.901249,1,9.974037591,46.1129116,0.546125372,C:\Users\Documents\SDC-Scissors\tests\00289_test.json
114.7595201,99.48622693,14.5487297,76.42849566,-9.672225751,39.25440989,11.05402521,-8.401943623,37.91321289,-40.36620014,0,5,2,160.4512696,1,17.60168276,26.61592516,-87.05003176,C:\Users\Documents\SDC-Scissors\tests\00288_test.json
70.8769993,266.0487254,109.0012724,74.99050812,7.946127975,27.79265001,20.46528657,0.958037493,32.97922152,-14.66598844,0,4,5,211.0469301,1,31.62120173,26.49111979,103.2996637,C:\Users\Documents\SDC-Scissors\tests\00287_test.json
104.7679081,422.5898789,111.6145233,172.8305367,-21.60656398,42.06950358,38.41726172,-1.957269244,35.90327304,-351.8950687,0,4,3,190.8467845,1,114.8369127,52.02632315,-237.6722038,C:\Users\Documents\SDC-Scissors\tests\00286_test.json
87.93991368,696.1836949,51.4691889,36.34989658,-15.9519892,30.92738554,139.236739,15.21055424,31.09890665,-122.6788522,25.08955383,2,0,140.8624639,1,68.37013656,4.024327922,-79.75994599,C:\Users\Documents\SDC-Scissors\tests\00285_test.json
51.33723606,1138.95571,90.59966408,72.97840521,-18.49729147,29.77209524,162.7079585,-9.746954915,33.85374283,-174.7026743,0,4,2,191.1847993,1,78.46640358,25.67987651,-129.4810403,C:\Users\Documents\SDC-Scissors\tests\00284_test.json
108.9872909,81.88398395,2.397854733,85.05564414,-10.9576339,21.40511506,11.69771199,-2.910241295,0,-39.5833789,0,3,4,130.3064915,1,15.43663442,31.97714618,-76.70343727,C:\Users\Documents\SDC-Scissors\tests\00283_test.json
8.32709477,638.2189984,236.3571233,35.42620043,18.46298937,13.7384314,127.6437997,-4.662410245,11.43063703,-123.7310431,0,2,2,130.9826692,1,131.9674012,15.15531122,92.31494683,C:\Users\Documents\SDC-Scissors\tests\00282_test.json
107.693917,59.34700999,21.67744148,202.63453,8.638120183,60.508194,6.594112221,9.480142106,58.12237625,-7.251287885,0,1,2,160.2825145,0,10.17737314,60.00651336,77.74308164,C:\Users\Documents\SDC-Scissors\tests\00281_test.json
29.81215255,103.5896957,14.42757645,166.2170981,-14.99313975,56.90713262,11.50996619,-19.52292305,36.83748626,-26.34228716,21.01035324,8,0,160.9825216,1,13.13434752,48.42870977,-134.9382578,C:\Users\Documents\SDC-Scissors\tests\00280_test.json
50.11876289,498.8381025,140.7379668,121.0893791,-13.33168346,31.83446229,45.34891841,8.112591929,21.75923966,-350.9157187,0,1,4,190.8845215,1,119.0191943,38.24569092,-146.648518,C:\Users\Documents\SDC-Scissors\tests\00279_test.json
65.60900763,315.9419961,5.647042599,214.4513993,-48.39770903,46.68567846,35.10466623,-8.321389741,22.8394822,-286.278982,0,5,2,171.1450274,1,95.10308661,66.98934492,-435.5793813,C:\Users\Documents\SDC-Scissors\tests\00278_test.json
88.52004801,158.9538279,39.64798008,65.1806642,-41.69159236,26.72386836,26.49230465,6.394829178,16.7644193,-318.7597389,0,1,2,150.3476989,0,136.4960452,30.44294881,-250.1495542,C:\Users\Documents\SDC-Scissors\tests\00277_test.json
118.6933859,102.6316044,33.02906735,99.78434418,-1.867781284,46.16982264,11.4035116,2.829589283,44.5498165,-35.51739118,0,4,1,160.5089053,1,21.65151442,26.02196058,-16.81003156,C:\Users\Documents\SDC-Scissors\tests\00276_test.json
42.96319667,474.0725635,88.31341031,62.98130009,12.86967073,32.4037595,52.67472927,7.793744974,37.15395379,-69.7273043,0,1,2,181.0222809,0,42.88218454,22.69185466,115.8270366,C:\Users\Documents\SDC-Scissors\tests\00275_test.json
60.48365459,592.9190438,355.0803238,46.86246998,3.074174681,30.51249619,65.87989376,-11.13832286,35.66660224,-265.027919,1.363459941,6,0,211.2480419,1,160.0190667,15.78373658,27.66757213,C:\Users\Documents\SDC-Scissors\tests\00274_test.json
117.037572,674.6191663,10.88532013,200.7131671,-23.54072086,61.58824111,96.37416661,-11.9880192,40.40782077,-97.32454079,0,4,1,190.662871,1,36.86102557,66.56355001,-164.785046,C:\Users\Documents\SDC-Scissors\tests\00273_test.json
149.4743861,64.17334673,37.6535648,80.69976217,0.588764792,24.48471665,5.347778894,0.252888597,16.49823963,-36.69758026,0,3,6,180.7109251,1,16.64870225,28.50316616,7.065177503,C:\Users\Documents\SDC-Scissors\tests\00272_test.json
132.4053514,232.176151,50.60973261,113.7381377,-23.97024807,28.09230286,25.79735012,3.949157852,3.984107689,-345.6858175,0,1,4,200.3129221,0,122.141695,39.23068648,-215.7322326,C:\Users\Documents\SDC-Scissors\tests\00271_test.json
124.9034212,44.05996021,355.8277289,160.9988303,5.842901095,32.33021549,4.005450929,4.859893689,1.48412299,-348.0732472,0,2,4,150.2684297,0,157.7456745,48.67755518,64.27191205,C:\Users\Documents\SDC-Scissors\tests\00270_test.json
7.757488163,321.6507635,-7.895436236,70.0908838,-29.87354086,41.94808417,40.20634543,-19.1609936,35.70829149,-103.7930849,23.10444826,8,0,160.9777086,1,31.86739438,17.14710692,-238.9883269,C:\Users\Documents\SDC-Scissors\tests\00269_test.json
120.2171322,18.61157018,23.90296461,54.61102931,3.107639352,24.98752711,1.691960925,2.843527386,30.5393149,-16.72951773,0,2,4,130.4802864,1,11.86727993,21.61044738,34.18403287,C:\Users\Documents\SDC-Scissors\tests\00268_test.json
26.86086068,54.27174395,14.95720799,125.8865659,-21.87387368,31.55834665,3.618116263,0.293473003,33.85444094,-350.7105499,0,4,6,220.927579,1,91.55568851,37.27590029,-328.1081053,C:\Users\Documents\SDC-Scissors\tests\00267_test.json
66.2193759,55.72838493,41.52649468,244.9062485,-31.08122878,53.61469187,6.966048116,7.99765314,36.08951956,-339.1085367,0,1,2,140.5284884,0,125.1149778,81.01510811,-248.6498302,C:\Users\Documents\SDC-Scissors\tests\00266_test.json
110.0278988,198.2693325,324.4448041,114.2468656,-9.378384951,49.24645619,22.02992583,5.035117525,22.6915634,-312.9975603,0,3,1,191.0807916,1,162.4126332,48.31067549,-84.40546456,C:\Users\Documents\SDC-Scissors\tests\00265_test.json
110.1688514,502.7120274,89.57930459,64.58350473,-5.285327023,33.5027064,62.83900342,-4.466367949,35.49261732,-81.06171752,0,4,2,170.82648,1,47.91582306,24.60227481,-42.28261618,C:\Users\Documents\SDC-Scissors\tests\00264_test.json
110.3559785,213.3815057,43.65873495,184.7061325,-2.367229525,45.90997438,30.48307225,0,29.50279441,-73.14855516,0,3,2,140.5051583,1,37.37285764,63.44794172,-16.57060667,C:\Users\Documents\SDC-Scissors\tests\00263_test.json
71.72925609,318.8857888,62.446944,44.24423572,0.491450808,22.33435958,28.98961716,3.394683819,28.1168343,-56.51342784,0,3,4,231.108093,1,37.06461467,18.68897078,5.405958884,C:\Users\Documents\SDC-Scissors\tests\00262_test.json
105.3277505,114.0472119,39.799366,140.3138085,-0.956139714,48.34415192,14.25590149,2.68348695,42.18055077,-46.32088022,0,3,1,130.4960214,1,24.51483382,40.81206769,-7.649117711,C:\Users\Documents\SDC-Scissors\tests\00261_test.json
113.7939038,70.83938861,31.44301872,184.1379296,6.361982418,45.92327441,6.439944419,5.568669393,33.11411097,-4.525148502,0,0,5,190.4850583,0,10.13240961,60.26169235,69.9818066,C:\Users\Documents\SDC-Scissors\tests\00260_test.json
72.65388391,110.3642421,355.6024035,64.72704724,-25.35542726,24.97898936,12.26269357,-0.300624625,25.68142294,-354.2236541,0,4,1,140.6397297,0,208.9381577,25.44865856,-228.1988453,C:\Users\Documents\SDC-Scissors\tests\00259_test.json
70.41069766,419.424742,40.71705473,72.24865223,-20.07237994,28.74879574,46.60274911,2.671345475,32.21101143,-270.9569589,0,2,3,190.7560631,0,95.44043275,28.53784858,-180.6514195,C:\Users\Documents\SDC-Scissors\tests\00258_test.json
29.81585153,1154.192857,15.07573599,87.02610873,-26.3901121,40.27882619,144.2741072,-8.22349318,37.34149312,-170.2810441,0,5,2,190.8205201,1,59.14768067,31.80561538,-211.1208968,C:\Users\Documents\SDC-Scissors\tests\00257_test.json
146.3677535,79.88755352,18.16682724,76.01617466,-3.996693696,33.18442456,6.145196425,-2.154328776,38.8880477,-50.61961291,0,5,4,200.8557481,1,17.16544053,26.65703744,-51.95701805,C:\Users\Documents\SDC-Scissors\tests\00256_test.json
110.310531,41.41374747,23.87693024,114.6246291,-4.105551566,47.4198536,4.601527497,-9.565671967,44.91847922,-17.579804,0,6,1,140.5576578,1,14.01925835,32.08646936,-36.9499641,C:\Users\Documents\SDC-Scissors\tests\00255_test.json
82.14475796,135.6359678,52.08238085,106.716388,-5.065249398,36.58245408,15.07066309,-5.17798068,28.29248649,-65.59974936,0,5,2,160.7381719,1,30.85413646,32.2434177,-45.58724459,C:\Users\Documents\SDC-Scissors\tests\00254_test.json
133.6814389,163.1021577,33.67022765,112.38401,-42.02607421,53.77262358,18.12246196,-10.11030947,45.48523258,-354.8369588,1.29599938,5,0,200.6563092,1,120.1785594,31.97498038,-378.2346679,C:\Users\Documents\SDC-Scissors\tests\00253_test.json
110.6096032,59.68791069,15.70017814,191.8632201,-30.91264013,55.57214899,4.591377745,-7.161238597,46.19983775,-351.3796874,0,7,2,220.7501657,1,97.00559974,52.18946842,-401.8643217,C:\Users\Documents\SDC-Scissors\tests\00252_test.json
115.377613,109.7844055,33.59740542,154.3697902,4.823501518,50.03888225,10.97844055,5.752265225,44.97613408,-28.84365102,0,2,3,210.4766349,0,16.3188109,49.43803087,48.23501518,C:\Users\Documents\SDC-Scissors\tests\00251_test.json
162.7063528,237.1005258,23.83343127,178.8875435,0.037234432,57.13318321,33.87150368,1.41737362,49.13371146,-34.73033294,0,2,2,170.3191869,1,20.30168677,60.90191972,0.260641021,C:\Users\Documents\SDC-Scissors\tests\00250_test.json
175.8043856,185.2901364,27.89447859,125.1402585,-7.013354104,46.25752661,15.4408447,-1.169129106,44.8158074,-69.1824045,0,5,3,230.9844011,1,24.62204891,39.75248593,-84.16024925,C:\Users\Documents\SDC-Scissors\tests\00249_test.json
69.18864098,73.71674539,48.55179113,83.88391841,14.78028159,36.04435511,9.214593173,12.74101416,31.57300106,-14.28273311,0,1,1,130.6918258,0,20.67870149,24.43266287,118.2422527,C:\Users\Documents\SDC-Scissors\tests\00248_test.json
162.1077249,131.4362321,52.33846325,345.0773168,2.982146965,79.23072274,11.94874837,-6.339019068,55.40602361,-15.84700482,0,6,1,220.7514284,1,19.85232389,92.55024,32.80361661,C:\Users\Documents\SDC-Scissors\tests\00247_test.json
23.45006487,97.63251559,45.72704272,45.04561804,-21.94733288,19.1514357,10.84805729,10.74442014,25.51192472,-299.07874,0,1,3,140.7877775,0,104.9494452,18.08252472,-197.525996,C:\Users\Documents\SDC-Scissors\tests\00246_test.json
130.1969941,115.8706936,23.31701135,70.48118281,-1.322804904,31.65793284,10.53369942,-1.542051318,35.29290435,-31.55231215,0,4,4,170.5609846,1,16.36286029,27.11498338,-14.55085394,C:\Users\Documents\SDC-Scissors\tests\00245_test.json
106.632081,113.1506094,21.54263993,128.8691395,-7.635537842,44.38212574,12.57228993,-4.530446284,32.13698196,-42.09773234,0,4,2,180.7600406,1,22.93097969,39.36353623,-68.71984058,C:\Users\Documents\SDC-Scissors\tests\00244_test.json
135.3152765,83.03320718,21.5835267,78.89243325,-1.953161008,31.72777939,8.303320718,2.278416041,35.39763535,-58.9224782,0,2,4,150.4046339,0,21.82102732,30.60105395,-19.53161008,C:\Users\Documents\SDC-Scissors\tests\00243_test.json
64.65990356,733.8374617,89.12960022,108.3251381,-13.60608912,31.43556548,91.72968271,0.981067768,20.15687899,-222.7256539,0,2,3,200.9681777,0,90.30881876,37.79945308,-108.8487129,C:\Users\Documents\SDC-Scissors\tests\00242_test.json
93.57402935,320.4086384,47.55767874,118.5759058,-45.94293539,36.88820721,45.77266263,10.88085,29.22915458,-341.6740021,0,2,1,140.7400081,0,134.9796837,39.76535648,-321.6005478,C:\Users\Documents\SDC-Scissors\tests\00241_test.json
18.14082031,262.4773548,0,104.5938291,-33.32104201,39.50615199,43.7462258,-23.19412319,29.73198564,-87.36013839,0,5,1,140.7436651,1,31.59441197,35.69116727,-199.9262521,C:\Users\Documents\SDC-Scissors\tests\00240_test.json
108.5331684,225.9917407,60.30766314,109.1060114,19.66139038,42.74167145,32.28453438,6.11467208,35.34949254,-10.74159495,0,1,2,170.4565648,0,26.3725426,38.54429084,137.6297326,C:\Users\Documents\SDC-Scissors\tests\00239_test.json
122.6333722,298.4065566,80.5711688,101.6908932,14.37658109,39.62988508,29.84065566,7.63659341,43.3667998,-29.5881598,0,2,2,200.7625578,1,31.7467582,29.12476315,143.7658109,C:\Users\Documents\SDC-Scissors\tests\00238_test.json
192.7945292,145.9338941,24.62700981,91.03212369,-5.655256404,50.71641456,11.22568416,-4.245385688,64.45933065,-61.96432766,0,5,3,220.5975953,1,21.46229707,33.65750285,-73.51833325,C:\Users\Documents\SDC-Scissors\tests\00237_test.json
74.497042,544.5973916,297.985642,69.02024226,11.84457408,26.48803268,49.50885378,-3.582490512,31.32094378,-102.9535567,0,5,4,201.0001175,1,99.81413685,26.73052223,130.2903149,C:\Users\Documents\SDC-Scissors\tests\00236_test.json
148.5055283,104.2641346,12.87624262,196.2198163,-7.713700242,43.84995203,8.688677882,-3.67864065,37.91146337,-56.21392942,0,5,4,220.8105598,1,19.33644621,54.74946446,-92.5644029,C:\Users\Documents\SDC-Scissors\tests\00235_test.json
114.7724772,206.321159,43.03656728,178.4721402,-2.210161482,49.71216686,22.92457323,1.858468142,44.8404626,-86.64871799,0,3,2,170.7953297,1,36.04263001,54.75614891,-19.89145334,C:\Users\Documents\SDC-Scissors\tests\00234_test.json
71.97408757,117.9833476,2.580935687,94.7016938,-20.22686339,38.7280622,14.74791846,-15.00900733,29.15333426,-49.61164266,0,6,2,140.6095333,1,20.32027181,35.65668832,-161.8149072,C:\Users\Documents\SDC-Scissors\tests\00233_test.json
108.3083887,72.35227353,52.6038766,164.3584471,-27.26949317,44.9043938,8.039141504,8.388340081,26.20912821,-350.3398763,0,1,3,150.3925237,0,122.131395,60.07454074,-245.4254386,C:\Users\Documents\SDC-Scissors\tests\00232_test.json
158.0260331,163.5772588,37.96568367,114.8513703,-2.591607934,32.90778778,13.63143824,-2.258654335,33.74615219,-59.54867609,0,4,5,180.6874356,0,22.07321369,35.82755359,-31.09929521,C:\Users\Documents\SDC-Scissors\tests\00231_test.json
127.2027089,42.83466389,12.80082087,140.8873537,-3.224234902,41.45630936,4.759407099,0.469643406,32.67828737,-36.53301215,0,3,4,130.2268341,0,14.55018683,50.33462068,-29.01811412,C:\Users\Documents\SDC-Scissors\tests\00230_test.json
126.6473745,161.9850036,5.713600316,229.0637497,-7.812937384,46.16556248,14.72590942,-1.519009693,0,-63.94648052,0,4,6,190.3545504,1,19.33566352,73.03461264,-85.94231122,C:\Users\Documents\SDC-Scissors\tests\00229_test.json
103.7747508,479.3950408,11.02335083,112.7529768,-18.26180018,45.59900691,53.26611565,-1.33132779,46.78346246,-110.8781647,0,4,2,180.7751226,1,41.12257455,36.62887698,-164.3562016,C:\Users\Documents\SDC-Scissors\tests\00228_test.json
